Created As Omnic File,BIOL 012
Raman Shift / cm-1,INT
1933.66,24
1932.69,37
1931.73,55
1930.77,68
1929.80,57
1928.84,25
1927.87,0
1926.91,-4
1925.94,3
1924.98,24
1924.02,57
1923.05,82
1922.09,104
1921.12,101
1920.16,76
1919.20,73
1918.23,109
1917.27,155
1916.30,171
1915.34,146
1914.37,97
1913.41,50
1912.45,18
1911.48,8
1910.52,13
1909.55,9
1908.59,1
1907.62,8
1906.66,8
1905.70,-2
1904.73,-0
1903.77,11
1902.80,23
1901.84,44
1900.87,69
1899.91,67
1898.95,31
1897.98,10
1897.02,40
1896.05,90
1895.09,122
1894.13,126
1893.16,102
1892.20,73
1891.23,55
1890.27,50
1889.30,45
1888.34,39
1887.38,47
1886.41,69
1885.45,99
1884.48,132
1883.52,145
1882.55,111
1881.59,57
1880.63,39
1879.66,54
1878.70,70
1877.73,77
1876.77,64
1875.80,45
1874.84,54
1873.88,92
1872.91,125
1871.95,136
1870.98,127
1870.02,89
1869.06,44
1868.09,40
1867.13,76
1866.16,110
1865.20,121
1864.23,114
1863.27,87
1862.31,52
1861.34,19
1860.38,-14
1859.41,-40
1858.45,-34
1857.48,4
1856.52,41
1855.56,62
1854.59,83
1853.63,114
1852.66,143
1851.70,141
1850.73,94
1849.77,34
1848.81,4
1847.84,25
1846.88,78
1845.91,108
1844.95,98
1843.98,90
1843.02,110
1842.06,143
1841.09,162
1840.13,135
1839.16,69
1838.20,17
1837.24,8
1836.27,29
1835.31,58
1834.34,68
1833.38,57
1832.41,50
1831.45,45
1830.49,22
1829.52,-7
1828.56,-11
1827.59,12
1826.63,37
1825.66,52
1824.70,68
1823.74,95
1822.77,105
1821.81,89
1820.84,52
1819.88,17
1818.91,17
1817.95,33
1816.99,29
1816.02,7
1815.06,-5
1814.09,-0
1813.13,10
1812.17,22
1811.20,47
1810.24,81
1809.27,95
1808.31,85
1807.34,80
1806.38,84
1805.42,72
1804.45,41
1803.49,8
1802.52,1
1801.56,26
1800.59,41
1799.63,25
1798.67,15
1797.70,36
1796.74,69
1795.77,83
1794.81,64
1793.84,43
1792.88,41
1791.92,42
1790.95,34
1789.99,24
1789.02,15
1788.06,-3
1787.10,-34
1786.13,-63
1785.17,-60
1784.20,-10
1783.24,57
1782.27,91
1781.31,77
1780.35,54
1779.38,39
1778.42,32
1777.45,44
1776.49,58
1775.52,47
1774.56,17
1773.60,-13
1772.63,-44
1771.67,-71
1770.70,-77
1769.74,-51
1768.77,-13
1767.81,8
1766.85,7
1765.88,-11
1764.92,-39
1763.95,-55
1762.99,-42
1762.03,-18
1761.06,2
1760.10,14
1759.13,4
1758.17,-44
1757.20,-107
1756.24,-141
1755.28,-133
1754.31,-104
1753.35,-72
1752.38,-41
1751.42,-30
1750.45,-51
1749.49,-77
1748.53,-70
1747.56,-25
1746.60,26
1745.63,39
1744.67,20
1743.70,4
1742.74,3
1741.78,5
1740.81,-5
1739.85,-22
1738.88,-30
1737.92,-37
1736.96,-58
1735.99,-77
1735.03,-72
1734.06,-45
1733.10,-16
1732.13,-0
1731.17,-4
1730.21,-7
1729.24,15
1728.28,55
1727.31,84
1726.35,75
1725.38,20
1724.42,-55
1723.46,-101
1722.49,-109
1721.53,-101
1720.56,-75
1719.60,-33
1718.63,-5
1717.67,0
1716.71,3
1715.74,0
1714.78,-17
1713.81,-35
1712.85,-35
1711.89,-26
1710.92,-34
1709.96,-66
1708.99,-94
1708.03,-83
1707.06,-63
1706.10,-74
1705.14,-90
1704.17,-88
1703.21,-83
1702.24,-76
1701.28,-50
1700.31,-19
1699.35,-3
1698.39,-5
1697.42,-19
1696.46,-47
1695.49,-82
1694.53,-96
1693.56,-78
1692.60,-59
1691.64,-43
1690.67,-15
1689.71,3
1688.74,6
1687.78,12
1686.81,20
1685.85,23
1684.89,16
1683.92,1
1682.96,-16
1681.99,-29
1681.03,-27
1680.07,-1
1679.10,40
1678.14,83
1677.17,117
1676.21,141
1675.24,183
1674.28,257
1673.32,283
1672.35,254
1671.39,231
1670.42,215
1669.46,175
1668.49,129
1667.53,127
1666.57,180
1665.60,245
1664.64,278
1663.67,262
1662.71,200
1661.74,134
1660.78,124
1659.82,173
1658.85,242
1657.89,264
1656.92,236
1655.96,186
1655.00,143
1654.03,125
1653.07,137
1652.10,165
1651.14,192
1650.17,212
1649.21,229
1648.25,235
1647.28,222
1646.32,189
1645.35,155
1644.39,170
1643.42,213
1642.46,188
1641.50,129
1640.53,97
1639.57,104
1638.60,128
1637.64,142
1636.67,139
1635.71,130
1634.75,122
1633.78,116
1632.82,115
1631.85,123
1630.89,120
1629.93,97
1628.96,70
1628.00,38
1627.03,20
1626.07,34
1625.10,67
1624.14,103
1623.18,136
1622.21,153
1621.25,148
1620.28,130
1619.32,109
1618.35,86
1617.39,70
1616.43,77
1615.46,93
1614.50,110
1613.53,138
1612.57,141
1611.60,116
1610.64,95
